image_id,model,origin,language,ethnic_group,char_len,token_count,ttr,general_ctc,general_terms_matched,correct_ethnic_ctc,correct_ethnic_terms_matched,correct_ethnic_terms_total,confusion_terms_matched,confusion_term_rate,matched_ethnic_terms
Miao_0557,claude-haiku-4.5,western,en,Miao,3609,442,0.5701357466063348,0.16853932584269662,15,0.0,0,3,0,0.0,
Dong_0430,claude-haiku-4.5,western,en,Dong,3633,443,0.5733634311512416,0.20224719101123595,18,0.0,0,4,0,0.0,
Yi_0560,claude-haiku-4.5,western,en,Yi,2611,319,0.6018808777429467,0.1348314606741573,12,0.0,0,4,0,0.0,
Tibetan_0138,claude-haiku-4.5,western,en,Tibetan,2331,294,0.6258503401360545,0.14606741573033707,13,0.0,0,8,0,0.0,
Miao_0246,claude-haiku-4.5,western,en,Miao,2986,369,0.6693766937669376,0.15730337078651685,14,0.0,0,3,0,0.0,
Li_0087,claude-haiku-4.5,western,en,Li,2753,335,0.6,0.1797752808988764,16,0.0,0,4,0,0.0,
Tibetan_0056,claude-haiku-4.5,western,en,Tibetan,2663,327,0.6452599388379205,0.19101123595505617,17,0.25,2,8,0,0.0,turquoise;coral
Miao_0084,claude-haiku-4.5,western,en,Miao,3223,388,0.5824742268041238,0.1797752808988764,16,0.0,0,3,0,0.0,
Miao_0357,claude-haiku-4.5,western,en,Miao,2776,346,0.6473988439306358,0.1797752808988764,16,0.0,0,3,1,0.05,
Tibetan_0592,claude-haiku-4.5,western,en,Tibetan,2839,360,0.5861111111111111,0.1797752808988764,16,0.125,1,8,0,0.0,coral
Tibetan_0084,claude-haiku-4.5,western,en,Tibetan,3086,373,0.6193029490616622,0.19101123595505617,17,0.125,1,8,0,0.0,turquoise
Miao_0540,claude-haiku-4.5,western,en,Miao,2669,333,0.6516516516516516,0.19101123595505617,17,0.0,0,3,1,0.05,
Tibetan_0556,claude-haiku-4.5,western,en,Tibetan,2243,272,0.5845588235294118,0.10112359550561797,9,0.0,0,8,0,0.0,
Miao_0193,claude-haiku-4.5,western,en,Miao,2346,299,0.6187290969899666,0.15730337078651685,14,0.0,0,3,0,0.0,
Tibetan_0599,claude-haiku-4.5,western,en,Tibetan,2673,325,0.6184615384615385,0.14606741573033707,13,0.25,2,8,0,0.0,turquoise;coral
Miao_0430,claude-haiku-4.5,western,en,Miao,3046,385,0.6,0.1797752808988764,16,0.0,0,3,0,0.0,
Dong_0133,claude-haiku-4.5,western,en,Dong,3009,367,0.6403269754768393,0.16853932584269662,15,0.0,0,4,0,0.0,
Li_0229,claude-haiku-4.5,western,en,Li,2559,312,0.6538461538461539,0.16853932584269662,15,0.0,0,4,0,0.0,
Li_0276,claude-haiku-4.5,western,en,Li,2864,353,0.6118980169971672,0.21348314606741572,19,0.0,0,4,0,0.0,
Tibetan_0549,claude-haiku-4.5,western,en,Tibetan,2243,273,0.6190476190476191,0.07865168539325842,7,0.0,0,8,0,0.0,
Miao_0025,claude-haiku-4.5,western,en,Miao,3689,460,0.6130434782608696,0.23595505617977527,21,0.0,0,3,0,0.0,
Yi_0276,claude-haiku-4.5,western,en,Yi,2642,342,0.6140350877192983,0.16853932584269662,15,0.0,0,4,1,0.05263157894736842,
Miao_0156,claude-haiku-4.5,western,en,Miao,3248,402,0.5845771144278606,0.20224719101123595,18,0.0,0,3,0,0.0,
Dong_0196,claude-haiku-4.5,western,en,Dong,3266,409,0.5916870415647921,0.19101123595505617,17,0.0,0,4,1,0.05263157894736842,
Li_0119,claude-haiku-4.5,western,en,Li,2526,320,0.575,0.19101123595505617,17,0.0,0,4,0,0.0,
Dong_0211,claude-haiku-4.5,western,en,Dong,2902,363,0.6198347107438017,0.20224719101123595,18,0.0,0,4,0,0.0,
Yi_0133,claude-haiku-4.5,western,en,Yi,2394,294,0.6564625850340136,0.14606741573033707,13,0.0,0,4,0,0.0,
Dong_0011,claude-haiku-4.5,western,en,Dong,2688,312,0.6826923076923077,0.20224719101123595,18,0.0,0,4,0,0.0,
Tibetan_0077,claude-haiku-4.5,western,en,Tibetan,2860,350,0.6457142857142857,0.15730337078651685,14,0.25,2,8,0,0.0,turquoise;coral
Tibetan_0474,claude-haiku-4.5,western,en,Tibetan,2744,335,0.6477611940298508,0.16853932584269662,15,0.125,1,8,0,0.0,coral
Tibetan_0442,claude-haiku-4.5,western,en,Tibetan,2342,295,0.6576271186440678,0.1797752808988764,16,0.25,2,8,0,0.0,turquoise;coral
Li_0138,claude-haiku-4.5,western,en,Li,2656,317,0.6151419558359621,0.16853932584269662,15,0.0,0,4,0,0.0,
Li_0246,claude-haiku-4.5,western,en,Li,2462,305,0.6557377049180327,0.14606741573033707,13,0.0,0,4,0,0.0,
Li_0239,claude-haiku-4.5,western,en,Li,2094,260,0.6153846153846154,0.11235955056179775,10,0.0,0,4,0,0.0,
Tibetan_0301,claude-haiku-4.5,western,en,Tibetan,3235,407,0.5749385749385749,0.16853932584269662,15,0.25,2,8,0,0.0,turquoise;coral
Li_0074,claude-haiku-4.5,western,en,Li,2173,264,0.6515151515151515,0.11235955056179775,10,0.0,0,4,0,0.0,
Yi_0491,claude-haiku-4.5,western,en,Yi,2432,304,0.6052631578947368,0.1797752808988764,16,0.0,0,4,0,0.0,
Dong_0056,claude-haiku-4.5,western,en,Dong,3086,377,0.610079575596817,0.1797752808988764,16,0.0,0,4,0,0.0,
Tibetan_0287,claude-haiku-4.5,western,en,Tibetan,1682,222,0.6261261261261262,0.07865168539325842,7,0.0,0,8,0,0.0,
Li_0078,claude-haiku-4.5,western,en,Li,2595,314,0.6624203821656051,0.21348314606741572,19,0.0,0,4,0,0.0,
Dong_0427,claude-haiku-4.5,western,en,Dong,3436,431,0.5870069605568445,0.15730337078651685,14,0.0,0,4,0,0.0,
Dong_0442,claude-haiku-4.5,western,en,Dong,3077,384,0.6380208333333334,0.21348314606741572,19,0.0,0,4,0,0.0,
Tibetan_0370,claude-haiku-4.5,western,en,Tibetan,2633,327,0.617737003058104,0.1348314606741573,12,0.0,0,8,0,0.0,
Li_0590,claude-haiku-4.5,western,en,Li,2439,294,0.6972789115646258,0.21348314606741572,19,0.0,0,4,0,0.0,
Yi_0317,claude-haiku-4.5,western,en,Yi,2510,308,0.6006493506493507,0.20224719101123595,18,0.0,0,4,1,0.05263157894736842,
Miao_0229,claude-haiku-4.5,western,en,Miao,2898,342,0.6169590643274854,0.14606741573033707,13,0.0,0,3,0,0.0,
Yi_0430,claude-haiku-4.5,western,en,Yi,2680,317,0.668769716088328,0.19101123595505617,17,0.0,0,4,0,0.0,
Li_0413,claude-haiku-4.5,western,en,Li,2413,306,0.6405228758169934,0.07865168539325842,7,0.0,0,4,0,0.0,
Miao_0012,claude-haiku-4.5,western,en,Miao,2405,293,0.590443686006826,0.14606741573033707,13,0.0,0,3,0,0.0,
Yi_0031,claude-haiku-4.5,western,en,Yi,628,0,0.0,0.0,0,0.0,0,4,0,0.0,
Li_0474,claude-haiku-4.5,western,en,Li,2391,300,0.5833333333333334,0.15730337078651685,14,0.0,0,4,0,0.0,
Tibetan_0061,claude-haiku-4.5,western,en,Tibetan,2641,319,0.6394984326018809,0.20224719101123595,18,0.0,0,8,0,0.0,
Li_0105,claude-haiku-4.5,western,en,Li,3863,486,0.5987654320987654,0.15730337078651685,14,0.0,0,4,2,0.10526315789473684,
Yi_0105,claude-haiku-4.5,western,en,Yi,3167,392,0.6607142857142857,0.21348314606741572,19,0.0,0,4,0,0.0,
Miao_0219,claude-haiku-4.5,western,en,Miao,2870,349,0.6475644699140402,0.1797752808988764,16,0.0,0,3,0,0.0,
Li_0597,claude-haiku-4.5,western,en,Li,3074,373,0.5924932975871313,0.15730337078651685,14,0.0,0,4,0,0.0,
Tibetan_0082,claude-haiku-4.5,western,en,Tibetan,2480,307,0.6254071661237784,0.10112359550561797,9,0.25,2,8,0,0.0,turquoise;coral
Dong_0229,claude-haiku-4.5,western,en,Dong,2771,345,0.6347826086956522,0.19101123595505617,17,0.0,0,4,1,0.05263157894736842,
Li_0571,claude-haiku-4.5,western,en,Li,3484,448,0.5513392857142857,0.16853932584269662,15,0.0,0,4,0,0.0,
Miao_0276,claude-haiku-4.5,western,en,Miao,2988,357,0.6778711484593838,0.1797752808988764,16,0.0,0,3,0,0.0,
Yi_0507,claude-haiku-4.5,western,en,Yi,2774,332,0.6295180722891566,0.16853932584269662,15,0.0,0,4,0,0.0,
Dong_0012,claude-haiku-4.5,western,en,Dong,1423,194,0.6907216494845361,0.07865168539325842,7,0.0,0,4,0,0.0,
Yi_0470,claude-haiku-4.5,western,en,Yi,2719,351,0.5868945868945868,0.1797752808988764,16,0.0,0,4,0,0.0,
Li_0536,claude-haiku-4.5,western,en,Li,3359,421,0.5795724465558195,0.1348314606741573,12,0.0,0,4,0,0.0,
Li_0362,claude-haiku-4.5,western,en,Li,2879,368,0.5978260869565217,0.2247191011235955,20,0.0,0,4,1,0.05263157894736842,
Miao_0566,claude-haiku-4.5,western,en,Miao,3018,377,0.5915119363395226,0.1797752808988764,16,0.0,0,3,0,0.0,
Miao_0474,claude-haiku-4.5,western,en,Miao,3331,412,0.6140776699029126,0.20224719101123595,18,0.0,0,3,1,0.05,
Tibetan_0285,claude-haiku-4.5,western,en,Tibetan,3071,374,0.606951871657754,0.19101123595505617,17,0.125,1,8,0,0.0,coral
Miao_0413,claude-haiku-4.5,western,en,Miao,2436,301,0.6445182724252492,0.11235955056179775,10,0.0,0,3,0,0.0,
Tibetan_0249,claude-haiku-4.5,western,en,Tibetan,3002,373,0.5710455764075067,0.15730337078651685,14,0.25,2,8,0,0.0,turquoise;coral
Tibetan_0156,claude-haiku-4.5,western,en,Tibetan,2445,298,0.6442953020134228,0.20224719101123595,18,0.0,0,8,0,0.0,
Tibetan_0281,claude-haiku-4.5,western,en,Tibetan,2328,288,0.6840277777777778,0.16853932584269662,15,0.125,1,8,0,0.0,coral
Miao_0074,claude-haiku-4.5,western,en,Miao,1234,173,0.6878612716763006,0.07865168539325842,7,0.0,0,3,0,0.0,
Li_0540,claude-haiku-4.5,western,en,Li,2929,359,0.6462395543175488,0.1797752808988764,16,0.0,0,4,0,0.0,
Tibetan_0566,claude-haiku-4.5,western,en,Tibetan,2638,316,0.6455696202531646,0.14606741573033707,13,0.125,1,8,0,0.0,turquoise
Miao_0597,claude-haiku-4.5,western,en,Miao,3009,386,0.6295336787564767,0.2247191011235955,20,0.0,0,3,0,0.0,
Yi_0185,claude-haiku-4.5,western,en,Yi,2940,356,0.6067415730337079,0.20224719101123595,18,0.0,0,4,0,0.0,
Miao_0087,claude-haiku-4.5,western,en,Miao,2865,342,0.6140350877192983,0.12359550561797752,11,0.0,0,3,0,0.0,
Li_0438,claude-haiku-4.5,western,en,Li,2703,343,0.6151603498542274,0.11235955056179775,10,0.0,0,4,0,0.0,
Yi_0003,claude-haiku-4.5,western,en,Yi,3117,387,0.599483204134367,0.20224719101123595,18,0.0,0,4,0,0.0,
Miao_0211,claude-haiku-4.5,western,en,Miao,2975,373,0.5978552278820375,0.19101123595505617,17,0.0,0,3,0,0.0,
Yi_0025,claude-haiku-4.5,western,en,Yi,2970,382,0.581151832460733,0.21348314606741572,19,0.0,0,4,0,0.0,
Tibetan_0313,claude-haiku-4.5,western,en,Tibetan,1961,227,0.6740088105726872,0.12359550561797752,11,0.0,0,8,0,0.0,
Miao_0547,claude-haiku-4.5,western,en,Miao,2916,369,0.6070460704607046,0.16853932584269662,15,0.0,0,3,0,0.0,
Tibetan_0357,claude-haiku-4.5,western,en,Tibetan,2752,326,0.6196319018404908,0.1348314606741573,12,0.125,1,8,0,0.0,turquoise
Miao_0260,claude-haiku-4.5,western,en,Miao,3214,382,0.5575916230366492,0.16853932584269662,15,0.0,0,3,0,0.0,
Tibetan_0229,claude-haiku-4.5,western,en,Tibetan,3577,435,0.5448275862068965,0.15730337078651685,14,0.25,2,8,0,0.0,turquoise;coral
Tibetan_0365,claude-haiku-4.5,western,en,Tibetan,2386,289,0.629757785467128,0.1797752808988764,16,0.0,0,8,0,0.0,
Li_0110,claude-haiku-4.5,western,en,Li,2475,304,0.6578947368421053,0.15730337078651685,14,0.0,0,4,0,0.0,
Li_0433,claude-haiku-4.5,western,en,Li,2328,281,0.6334519572953736,0.15730337078651685,14,0.0,0,4,0,0.0,
Tibetan_0470,claude-haiku-4.5,western,en,Tibetan,2311,272,0.6764705882352942,0.1348314606741573,12,0.0,0,8,0,0.0,
Yi_0083,claude-haiku-4.5,western,en,Yi,2195,279,0.5806451612903226,0.16853932584269662,15,0.0,0,4,0,0.0,
Yi_0219,claude-haiku-4.5,western,en,Yi,2865,357,0.6498599439775911,0.14606741573033707,13,0.0,0,4,0,0.0,
Yi_0427,claude-haiku-4.5,western,en,Yi,3167,402,0.5945273631840796,0.19101123595505617,17,0.0,0,4,0,0.0,
Yi_0536,claude-haiku-4.5,western,en,Yi,2750,340,0.6588235294117647,0.21348314606741572,19,0.0,0,4,0,0.0,
Miao_0258,claude-haiku-4.5,western,en,Miao,2274,272,0.6727941176470589,0.14606741573033707,13,0.0,0,3,0,0.0,
Tibetan_0119,claude-haiku-4.5,western,en,Tibetan,2566,301,0.6345514950166113,0.14606741573033707,13,0.0,0,8,0,0.0,
Li_0549,claude-haiku-4.5,western,en,Li,2620,330,0.6151515151515151,0.1348314606741573,12,0.0,0,4,0,0.0,
Li_0133,claude-haiku-4.5,western,en,Li,3251,388,0.634020618556701,0.16853932584269662,15,0.0,0,4,0,0.0,
Li_0012,claude-haiku-4.5,western,en,Li,3618,452,0.6238938053097345,0.15730337078651685,14,0.0,0,4,1,0.05263157894736842,
Miao_0138,claude-haiku-4.5,western,en,Miao,2745,343,0.6239067055393586,0.20224719101123595,18,0.0,0,3,1,0.05,
Miao_0083,claude-haiku-4.5,western,en,Miao,2888,338,0.5887573964497042,0.15730337078651685,14,0.0,0,3,0,0.0,
Li_0235,claude-haiku-4.5,western,en,Li,2987,357,0.5966386554621849,0.21348314606741572,19,0.0,0,4,0,0.0,
Li_0003,claude-haiku-4.5,western,en,Li,2975,363,0.6170798898071626,0.12359550561797752,11,0.0,0,4,0,0.0,
Tibetan_0491,claude-haiku-4.5,western,en,Tibetan,2647,312,0.6217948717948718,0.10112359550561797,9,0.0,0,8,0,0.0,
Miao_0369,claude-haiku-4.5,western,en,Miao,2715,333,0.6096096096096096,0.16853932584269662,15,0.0,0,3,0,0.0,
Yi_0566,claude-haiku-4.5,western,en,Yi,3256,412,0.5970873786407767,0.1797752808988764,16,0.0,0,4,0,0.0,
Tibetan_0012,claude-haiku-4.5,western,en,Tibetan,2243,280,0.6428571428571429,0.06741573033707865,6,0.25,2,8,0,0.0,turquoise;coral
Li_0136,claude-haiku-4.5,western,en,Li,2592,306,0.673202614379085,0.1797752808988764,16,0.0,0,4,0,0.0,
Miao_0040,claude-haiku-4.5,western,en,Miao,2798,339,0.5811209439528023,0.16853932584269662,15,0.0,0,3,0,0.0,
Yi_0119,claude-haiku-4.5,western,en,Yi,2884,331,0.6737160120845922,0.1348314606741573,12,0.0,0,4,0,0.0,
Li_0470,claude-haiku-4.5,western,en,Li,2883,357,0.6078431372549019,0.14606741573033707,13,0.0,0,4,0,0.0,
Tibetan_0305,claude-haiku-4.5,western,en,Tibetan,2238,289,0.6228373702422145,0.14606741573033707,13,0.125,1,8,0,0.0,turquoise
Tibetan_0540,claude-haiku-4.5,western,en,Tibetan,2812,343,0.6472303206997084,0.20224719101123595,18,0.125,1,8,0,0.0,turquoise
Li_0258,claude-haiku-4.5,western,en,Li,2916,355,0.6591549295774648,0.19101123595505617,17,0.0,0,4,0,0.0,
Yi_0102,claude-haiku-4.5,western,en,Yi,2850,343,0.6588921282798834,0.19101123595505617,17,0.0,0,4,0,0.0,
Dong_0025,claude-haiku-4.5,western,en,Dong,2616,322,0.65527950310559,0.20224719101123595,18,0.0,0,4,0,0.0,
Yi_0077,claude-haiku-4.5,western,en,Yi,2299,289,0.6678200692041523,0.12359550561797752,11,0.0,0,4,0,0.0,
Dong_0071,claude-haiku-4.5,western,en,Dong,3291,413,0.5690072639225182,0.20224719101123595,18,0.0,0,4,1,0.05263157894736842,
Miao_0362,claude-haiku-4.5,western,en,Miao,2928,356,0.6123595505617978,0.21348314606741572,19,0.0,0,3,0,0.0,
Dong_0040,claude-haiku-4.5,western,en,Dong,2975,351,0.6353276353276354,0.1348314606741573,12,0.0,0,4,0,0.0,
Miao_0507,claude-haiku-4.5,western,en,Miao,2487,301,0.6976744186046512,0.14606741573033707,13,0.0,0,3,0,0.0,
Li_0156,claude-haiku-4.5,western,en,Li,2432,304,0.6381578947368421,0.1348314606741573,12,0.0,0,4,0,0.0,
Tibetan_0362,claude-haiku-4.5,western,en,Tibetan,2580,325,0.6153846153846154,0.1348314606741573,12,0.0,0,8,0,0.0,
Li_0196,claude-haiku-4.5,western,en,Li,2972,365,0.6164383561643836,0.16853932584269662,15,0.0,0,4,0,0.0,
Dong_0110,claude-haiku-4.5,western,en,Dong,2492,304,0.6282894736842105,0.2247191011235955,20,0.0,0,4,0,0.0,
Dong_0454,claude-haiku-4.5,western,en,Dong,2241,276,0.6557971014492754,0.1797752808988764,16,0.0,0,4,0,0.0,
Dong_0557,claude-haiku-4.5,western,en,Dong,3564,482,0.58298755186722,0.16853932584269662,15,0.0,0,4,0,0.0,
Li_0305,claude-haiku-4.5,western,en,Li,3017,366,0.5956284153005464,0.1797752808988764,16,0.0,0,4,0,0.0,
Li_0507,claude-haiku-4.5,western,en,Li,2629,316,0.6550632911392406,0.14606741573033707,13,0.0,0,4,0,0.0,
Tibetan_0413,claude-haiku-4.5,western,en,Tibetan,2346,280,0.6535714285714286,0.1348314606741573,12,0.0,0,8,0,0.0,
Tibetan_0507,claude-haiku-4.5,western,en,Tibetan,2567,306,0.6666666666666666,0.11235955056179775,10,0.0,0,8,0,0.0,
Miao_0588,claude-haiku-4.5,western,en,Miao,2203,259,0.667953667953668,0.19101123595505617,17,0.0,0,3,0,0.0,
Dong_0281,claude-haiku-4.5,western,en,Dong,2991,380,0.5894736842105263,0.15730337078651685,14,0.0,0,4,0,0.0,
Dong_0249,claude-haiku-4.5,western,en,Dong,2444,293,0.6279863481228669,0.16853932584269662,15,0.0,0,4,1,0.05263157894736842,
Miao_0365,claude-haiku-4.5,western,en,Miao,3125,367,0.670299727520436,0.11235955056179775,10,0.0,0,3,0,0.0,
Yi_0074,claude-haiku-4.5,western,en,Yi,3759,469,0.5692963752665245,0.25842696629213485,23,0.0,0,4,0,0.0,
Tibetan_0560,claude-haiku-4.5,western,en,Tibetan,2446,284,0.5915492957746479,0.12359550561797752,11,0.25,2,8,0,0.0,turquoise;coral
Li_0560,claude-haiku-4.5,western,en,Li,3042,383,0.5953002610966057,0.16853932584269662,15,0.0,0,4,0,0.0,
Dong_0030,claude-haiku-4.5,western,en,Dong,3947,485,0.5773195876288659,0.20224719101123595,18,0.0,0,4,1,0.05263157894736842,
Yi_0413,claude-haiku-4.5,western,en,Yi,2647,319,0.658307210031348,0.12359550561797752,11,0.0,0,4,1,0.05263157894736842,
Yi_0588,claude-haiku-4.5,western,en,Yi,3282,411,0.6131386861313869,0.21348314606741572,19,0.0,0,4,0,0.0,
Miao_0011,claude-haiku-4.5,western,en,Miao,3622,449,0.576837416481069,0.2247191011235955,20,0.0,0,3,0,0.0,
Miao_0599,claude-haiku-4.5,western,en,Miao,3611,447,0.5906040268456376,0.24719101123595505,22,0.0,0,3,0,0.0,
Miao_0592,claude-haiku-4.5,western,en,Miao,3559,440,0.6090909090909091,0.15730337078651685,14,0.0,0,3,1,0.05,
Yi_0110,claude-haiku-4.5,western,en,Yi,3279,406,0.5640394088669951,0.21348314606741572,19,0.0,0,4,0,0.0,
Dong_0182,claude-haiku-4.5,western,en,Dong,3287,409,0.6112469437652812,0.16853932584269662,15,0.0,0,4,0,0.0,
Miao_0210,claude-haiku-4.5,western,en,Miao,3405,432,0.5763888888888888,0.21348314606741572,19,0.0,0,3,0,0.0,
Yi_0064,claude-haiku-4.5,western,en,Yi,3882,479,0.6200417536534447,0.2247191011235955,20,0.0,0,4,1,0.05263157894736842,
Li_0111,claude-haiku-4.5,western,en,Li,3057,368,0.6114130434782609,0.15730337078651685,14,0.0,0,4,0,0.0,
Miao_0073,claude-haiku-4.5,western,en,Miao,1122,170,0.6,0.033707865168539325,3,0.0,0,3,0,0.0,
Yi_0438,claude-haiku-4.5,western,en,Yi,2406,303,0.6105610561056105,0.19101123595505617,17,0.0,0,4,0,0.0,
Miao_0589,claude-haiku-4.5,western,en,Miao,2839,349,0.6217765042979942,0.1797752808988764,16,0.0,0,3,0,0.0,
Li_0007,claude-haiku-4.5,western,en,Li,2954,350,0.6885714285714286,0.15730337078651685,14,0.0,0,4,0,0.0,
Dong_0413,claude-haiku-4.5,western,en,Dong,3202,400,0.595,0.21348314606741572,19,0.0,0,4,0,0.0,
Miao_0061,claude-haiku-4.5,western,en,Miao,2832,338,0.5887573964497042,0.14606741573033707,13,0.0,0,3,0,0.0,
Miao_0235,claude-haiku-4.5,western,en,Miao,2923,355,0.6028169014084507,0.19101123595505617,17,0.0,0,3,0,0.0,
Dong_0177,claude-haiku-4.5,western,en,Dong,3099,398,0.5904522613065326,0.21348314606741572,19,0.0,0,4,0,0.0,
Dong_0105,claude-haiku-4.5,western,en,Dong,3427,398,0.6231155778894473,0.16853932584269662,15,0.0,0,4,1,0.05263157894736842,
Dong_0083,claude-haiku-4.5,western,en,Dong,2543,325,0.6276923076923077,0.12359550561797752,11,0.0,0,4,0,0.0,
Miao_0590,claude-haiku-4.5,western,en,Miao,2645,327,0.6269113149847095,0.15730337078651685,14,0.0,0,3,0,0.0,
Tibetan_0136,claude-haiku-4.5,western,en,Tibetan,2449,293,0.6382252559726962,0.10112359550561797,9,0.125,1,8,0,0.0,coral
Miao_0111,claude-haiku-4.5,western,en,Miao,3095,384,0.6223958333333334,0.1797752808988764,16,0.0,0,3,0,0.0,
Yi_0474,claude-haiku-4.5,western,en,Yi,2290,271,0.6789667896678967,0.1348314606741573,12,0.0,0,4,0,0.0,
Dong_0136,claude-haiku-4.5,western,en,Dong,3071,387,0.5943152454780362,0.2247191011235955,20,0.0,0,4,0,0.0,
Yi_0369,claude-haiku-4.5,western,en,Yi,2344,288,0.6701388888888888,0.1797752808988764,16,0.0,0,4,0,0.0,
Miao_0596,claude-haiku-4.5,western,en,Miao,2847,354,0.6468926553672316,0.20224719101123595,18,0.0,0,3,0,0.0,
Miao_0077,claude-haiku-4.5,western,en,Miao,2343,299,0.5986622073578596,0.19101123595505617,17,0.0,0,3,0,0.0,
Miao_0371,claude-haiku-4.5,western,en,Miao,2750,335,0.6179104477611941,0.14606741573033707,13,0.0,0,3,0,0.0,
Li_0330,claude-haiku-4.5,western,en,Li,2187,269,0.6617100371747212,0.12359550561797752,11,0.0,0,4,0,0.0,
Yi_0540,claude-haiku-4.5,western,en,Yi,3633,432,0.5949074074074074,0.14606741573033707,13,0.0,0,4,0,0.0,
Li_0442,claude-haiku-4.5,western,en,Li,2322,278,0.6258992805755396,0.1348314606741573,12,0.0,0,4,0,0.0,
Dong_0330,claude-haiku-4.5,western,en,Dong,3617,450,0.5711111111111111,0.2247191011235955,20,0.0,0,4,0,0.0,
Li_0454,claude-haiku-4.5,western,en,Li,2473,307,0.6579804560260586,0.1348314606741573,12,0.0,0,4,0,0.0,
Li_0557,claude-haiku-4.5,western,en,Li,2344,268,0.6940298507462687,0.12359550561797752,11,0.0,0,4,0,0.0,
Yi_0313,claude-haiku-4.5,western,en,Yi,2751,339,0.6312684365781711,0.15730337078651685,14,0.0,0,4,0,0.0,
Dong_0079,claude-haiku-4.5,western,en,Dong,1076,7,1.0,0.0449438202247191,4,0.0,0,4,0,0.0,
Tibetan_0073,claude-haiku-4.5,western,en,Tibetan,2441,306,0.6601307189542484,0.12359550561797752,11,0.125,1,8,0,0.0,turquoise
Yi_0537,claude-haiku-4.5,western,en,Yi,2727,348,0.6063218390804598,0.16853932584269662,15,0.0,0,4,0,0.0,
Dong_0549,claude-haiku-4.5,western,en,Dong,3099,388,0.6056701030927835,0.15730337078651685,14,0.0,0,4,1,0.05263157894736842,
Tibetan_0111,claude-haiku-4.5,western,en,Tibetan,2915,358,0.6424581005586593,0.21348314606741572,19,0.125,1,8,0,0.0,turquoise
Dong_0370,claude-haiku-4.5,western,en,Dong,2366,283,0.607773851590106,0.1797752808988764,16,0.0,0,4,0,0.0,
Li_0210,claude-haiku-4.5,western,en,Li,2394,298,0.6174496644295302,0.11235955056179775,10,0.0,0,4,0,0.0,
Dong_0365,claude-haiku-4.5,western,en,Dong,2490,314,0.5859872611464968,0.1348314606741573,12,0.0,0,4,0,0.0,
Tibetan_0433,claude-haiku-4.5,western,en,Tibetan,2829,329,0.6960486322188449,0.1348314606741573,12,0.0,0,8,0,0.0,
Yi_0082,claude-haiku-4.5,western,en,Yi,2918,360,0.6388888888888888,0.20224719101123595,18,0.0,0,4,0,0.0,
Yi_0078,claude-haiku-4.5,western,en,Yi,2514,310,0.6741935483870968,0.1348314606741573,12,0.0,0,4,1,0.05263157894736842,
Miao_0031,claude-haiku-4.5,western,en,Miao,3535,438,0.589041095890411,0.14606741573033707,13,0.0,0,3,0,0.0,
Miao_0433,claude-haiku-4.5,western,en,Miao,3173,376,0.6117021276595744,0.16853932584269662,15,0.0,0,3,0,0.0,
Yi_0193,claude-haiku-4.5,western,en,Yi,1976,236,0.6949152542372882,0.1348314606741573,12,0.0,0,4,0,0.0,
Yi_0596,claude-haiku-4.5,western,en,Yi,2957,373,0.6032171581769437,0.19101123595505617,17,0.0,0,4,0,0.0,
Tibetan_0516,claude-haiku-4.5,western,en,Tibetan,2371,298,0.6342281879194631,0.16853932584269662,15,0.0,0,8,0,0.0,
Miao_0133,claude-haiku-4.5,western,en,Miao,3393,411,0.5863746958637469,0.15730337078651685,14,0.0,0,3,0,0.0,
Miao_0470,claude-haiku-4.5,western,en,Miao,2808,336,0.6428571428571429,0.1797752808988764,16,0.0,0,3,0,0.0,
Miao_0110,claude-haiku-4.5,western,en,Miao,3200,388,0.6391752577319587,0.1797752808988764,16,0.0,0,3,0,0.0,
Miao_0281,claude-haiku-4.5,western,en,Miao,2973,356,0.6067415730337079,0.19101123595505617,17,0.0,0,3,0,0.0,
Yi_0166,claude-haiku-4.5,western,en,Yi,2906,363,0.6308539944903582,0.15730337078651685,14,0.0,0,4,0,0.0,
Miao_0249,claude-haiku-4.5,western,en,Miao,2624,312,0.6185897435897436,0.19101123595505617,17,0.0,0,3,0,0.0,
Yi_0371,claude-haiku-4.5,western,en,Yi,3455,433,0.5750577367205543,0.21348314606741572,19,0.0,0,4,0,0.0,
